"AMD","AMZN","NKE","VALE","NOK","AAL","CCL","TGT","DQ","BAC","IWN","AMD*","AMZN*","NKE*","VALE*","NOK*","AAL*","CCL*","TGT*","DQ*","BAC*"
78.339996,3265.159912,136.144577,18.376377,4.95,23.9,29.370001,224.58931,78.629997,41.450829,163.275055,6137.15497328002,10661269.2509318,18535.3458465089,337.691231646129,24.5025,571.21,862.596958740001,50440.3581662761,6182.67642822001,1718.17122478724
78.419998,3230.110107,135.81636,18.766985,5.07,24.43,30,224.846405,77.940002,41.953682,165.605591,6149.69608632,10433611.3033436,18446.0836436496,352.199725990225,25.7049,596.8249,900,50555.905841424,6074.64391176,1760.11143335712
80.080002,3223.070068,135.990784,19.10433,5.16,24.24,29.559999,224.401413,74.379997,41.795921,165.437714,6412.80672032,10388180.6632375,18493.4933329347,364.9754247489,26.6256,587.5776,873.793540880001,50355.9941563966,5532.38395372001,1746.89901223824
80.809998,3218.649902,134.04747,19.707998,5.19,24.67,30.15,224.747528,78.949997,42.318493,168.360764,6530.25577676,10359707.1916446,17968.7242134009,388.405185168004,26.9361,608.6089,909.0225,50511.4513421108,6233.10202630001,1790.85484979105
81.970001,3233.98999,133.708649,20.125238,5.45,25.82,31.309999,225.84523,76.400002,42.338211,169.605026,6719.08106394,10458691.2554202,17878.0028174052,405.025204556644,29.7025,666.6724,980.316037380001,51006.0679137529,5836.9603056,1792.52411068052
80.279999,3187.01001,133.708649,19.885548,5.48,24.93,30.67,226.636307,76.93,42.82338,168.192886,6444.87823944,10157032.8038402,17878.0028174052,395.435019260304,30.0304,621.5049,940.6489,51364.0156505982,5918.2249,1833.8418746244
81.580002,3206.219971,133.280121,19.929935,5.48,24.299999,30.540001,228.772339,80.839996,42.843185,168.261993,6655.29672632,10279846.5024392,17763.5906537746,397.202309104225,30.0304,590.489951400001,932.691661080001,52336.7830915309,6535.10495328002,1835.53850094422
81.349998,3198.01001,133.489395,19.779018,5.61,24.25,30.889999,228.327347,74.489998,42.69466,170.108643,6617.8221746,10227268.0240602,17819.418577466,391.209553044324,31.4721,588.0625,954.192038220001,52133.3773880584,5548.75980204,1822.8339925156
80.889999,3264.110107,132.891464,19.423918,5.58,24.219999,31.08,232.490646,70.769997,42.457027,171.797302,6543.19193822,10654414.7906196,17660.1412040633,377.288590470724,31.1364,586.608351560001,965.9664,54051.9004774973,5008.39247538001,1802.59914167873
79.959999,3281.149902,131.386642,19.66361,5.49,23.85,30.450001,229.365692,68.75,41.902554,170.661652,6393.60144008,10765944.6793946,17262.4496960362,386.6575582321,30.1401,568.8225,927.202560900001,52608.6206666389,4726.5625,1755.82403172292
81.559998,3349.649902,130.529602,19.734629,5.44,23.459999,29.83,229.088806,67.449997,41.278767,168.118011,6652.03327376,11220154.4659686,17037.9769982784,389.455581767641,29.5936,550.371553080001,889.8289,52481.6810345056,4549.50209530001,1703.93660504029
81.309998,3346.830078,131.486313,19.885548,5.43,23.530001,29.93,230.354599,68.690002,41.44709,169.810486,6611.31577476,11201271.5710055,17288.650506334,395.435019260304,29.4849,553.660947060001,895.8049,53063.2412804508,4718.31637476,1717.8612694681
81.550003,3383.870117,130.908295,20.000956,5.45,22.99,28.75,230.48317,68.660004,40.952023,168.563385,6650.40298930001,11450576.9687256,17136.981699807,400.038240913936,29.7025,528.5401,826.5625,53122.4916532489,4714.19614928002,1677.06818779253
80.470001,3383.129883,129.84198,19.654732,5.29,22.790001,28.610001,229.988724,65.040001,40.981724,168.97908,6475.42106094,11445567.8052476,16858.9397703204,386.308489991824,27.9841,519.384145580001,818.532157220001,52894.8131671482,4230.20173008,1679.50170201218
80.110001,3415.25,129.951599,19.077698,5.22,22.83,29.280001,228.693237,64.160004,41.209457,168.860306,6417.61226022,11663932.5625,16887.4180826568,363.958560979204,27.2484,521.2089,857.318458560001,52300.5966495382,4116.50611328002,1698.21934623485
84.559998,3489.23999,128.4767,18.71372,5.16,22.23,28.42,228.653687,61.41,39.40741,165.20816,7150.39326176,12174795.7078152,16506.26244289,350.2033162384,26.6256,494.1729,807.6964,52282.508578694,3771.1881,1552.9439629081
84.650002,3486.899902,127.968452,19.095451,5.1,22.290001,28.18,227.971359,60.5,38.397472,160.388107,7165.6228386,12158470.9265676,16375.9247072763,364.636248893401,26.01,496.844144580001,794.1124,51970.9405243069,3660.25,1474.36585599078
82.589996,3453.959961,129.632706,19.530447,5.1,22.450001,28.67,231.1754,58.700001,39.357906,164.366882,6821.10743928002,11929839.4121911,16804.6384648824,381.438360019809,26.01,504.002544900001,821.9689,53442.06556516,3445.6901174,1549.04476470484
83.580002,3505.439941,132.024445,19.9832,5.11,22.110001,28.059999,234.577209,56.5,39.575737,165.079483,6985.61673432,12288109.1799581,17430.454077558,399.32828224,26.1121,488.852144220001,787.363543880001,55026.4669822297,3192.25,1566.23895909317
83.82,3503.820068,132.642319,20.240646,5.05,22.200001,28.15,234.676086,58.080002,39.803467,165.39621,7025.7924,12276755.0689195,17593.9847896978,409.683750497316,25.5025,492.840044400001,792.4225,55072.8653402794,3373.28663232,1584.31598522009
86.099998,3449.080078,133.140594,20.49044,5.14,22.35,27.459999,237.178009,56.48,40.427254,167.722122,7413.2096556,11896153.3844565,17726.4177706728,419.8581313936,26.4196,499.5225,754.051545080001,56253.4079532041,3189.9904,1634.36286598052
85.620003,3401.459961,153.81926,20.526644,5.45,22.219999,28.129999,237.880142,58.66,41.209457,167.276733,7330.78491372001,11569929.8662861,23660.3647469476,421.343113902736,29.7025,493.728355560001,791.296843740001,56586.9619579402,3440.9956,1698.21934623485
87.080002,3443.889893,151.83609,20.300379,5.4,21.389999,26.15,238.58226,66.169998,41.150051,165.079483,7582.92674832,11860377.5951076,23054.1982264881,412.105387543641,29.16,457.532057220001,683.8225,56921.4947867076,4378.46863532,1693.3266973026
89.519997,3448.139893,155.413742,20.635248,5.36,21.08,25.780001,239.16571,66.779999,40.486656,163.872009,8013.82986288001,11889668.7216981,24153.4312024426,425.813460021504,28.7296,444.3664,664.608451560001,57200.2368398041,4459.56826644,1639.16931406234
93.93,3440.159912,153.958771,20.6443,5.32,21.209999,26.360001,239.056915,65.019997,40.823303,164.069962,8822.8449,11834700.2201318,23703.3031678304,426.18712249,28.3024,449.864057580001,694.849652720001,57148.2086093172,4227.60000988001,1666.54206782981
93.309998,3432.969971,157.456696,20.010763,5.37,21.51,26.360001,240.767715,66.040001,41.130249,165.712921,8706.75572676,11785282.8217877,24792.6111152364,400.430635842169,28.8369,462.6801,694.849652720001,57969.0925863212,4361.28173208,1691.697382802
94.699997,3510.97998,159.19072,20.345633,5.39,21.48,26.059999,243.843201,62.549999,40.744095,163.822525,8968.08943180001,12326980.4199608,25341.6853341184,413.944782170689,29.0521,461.3904,679.123547880001,59459.5066739264,3912.5023749,1660.08127736903
94.470001,3675.73999,159.559448,19.875002,5.42,21.01,25.02,242.725754,66.830002,39.674747,161.00174,8924.58108894,13511064.4740852,25459.2174460647,395.015704500004,29.3764,441.4201,626.0004,58915.7916548685,4466.24916732,1574.08554951401
90.540001,3696.580078,159.609283,19.847853,5.39,20.309999,24.08,244.802444,71.25,39.357906,159.527023,8197.49178108,13664704.2730665,25475.1232197741,393.937268709609,29.0521,412.496059380001,579.8464,59928.2365883731,5076.5625,1549.04476470484
89.739998,3731.409912,160.077667,19.693993,5.41,20.35,23.719999,245.821014,68.989998,38.397472,157.864258,8053.26724104,13923419.9313718,25624.8594721629,387.853360284049,29.2681,414.1225,562.638352560001,60427.9709239882,4759.61982404,1474.36585599078
90.900002,3719.340088,160.446381,20.291328,5.47,20.889999,24.26,245.821014,67.800003,39.645046,161.516418,8262.8103636,13833490.6902038,25743.0411759972,411.737992003584,29.9209,436.392058220001,588.5476,60427.9709239882,4596.84040680001,1571.72967234212
90.809998,3718.550049,161.263565,20.200823,5.37,20.84,23.860001,249.440399,68.269997,40.229225,162.229034,8246.45573676,13827614.4669179,26005.9373965092,408.073249877329,28.8369,434.3056,569.299647720001,62220.5126532792,4660.79249038001,1618.39054410062
90.260002,3677.360107,161.034348,20.273228,5.88,20.02,22.85,248.955826,72.349998,39.46682,158.982666,8146.86796104,13522977.3565551,25932.0612357851,411.003773539984,34.5744,400.8004,522.1225,61979.0032993423,5234.5222106,1557.6298809124
89.050003,3681.679932,160.984528,20.508541,5.84,20.620001,22.58,250.814972,68.940002,38.476681,157.211014,7929.90303430001,13554767.1216915,25916.0182553828,420.600253948681,34.1056,425.184441240001,509.8564,62908.1501793608,4752.72387576,1480.45498077576
86.93,3631.199951,161.134018,20.399937,5.75,20.459999,21.950001,250.122726,68.830002,38.44698,157.16153,7556.8249,13185613.0841424,25964.1717568243,416.157429603969,33.0625,418.611559080001,481.802543900001,62561.3780616711,4737.56917532,1478.1702711204
85.889999,3573.629883,159.300339,19.97456,5.68,19.790001,20.92,248.362473,66.43,37.545956,154.855438,7377.09192822,12770830.5406706,25376.5980055149,398.9830471936,32.2624,391.644139580001,437.6464,61683.9179946757,4412.9449,1409.69881195394
86.580002,3549.590088,157.327148,19.32292,5.6,18.969999,19.719999,248.332825,64.339996,36.56572,151.421021,7496.09674632,12599589.7928278,24751.8314978139,373.3752373264,31.36,359.860862060001,388.878360560001,61669.1919724806,4139.63508528002,1337.0518791184
87.110001,3573.189941,159.19072,19.576334,5.81,20.559999,21.190001,251.88298,66.080002,37.318226,155.894669,7588.15227422,12767686.3544636,25341.6853341184,383.232852879556,33.7561,422.713558880001,449.016142380001,63445.0356136804,4366.56666432,1392.64999178708
89.410004,3585.199951,160.526108,19.956457,5.8,21.4,23.190001,253.208099,79.379997,38.080627,158.497696,7994.14881528002,12853658.6886504,25768.6313496277,398.260175992849,33.64,457.96,537.776146380001,64114.3413991938,6301.18392372001,1450.13415271313
91.209999,3638.030029,163.117172,19.856903,5.75,21.16,22.709999,254.157455,67.669998,37.58556,155.46907,8319.26391758,13235262.4919057,26607.2118012776,394.296596751409,33.0625,447.7456,515.744054580001,64596.011932077,4579.22862932,1412.6743205136
92.150002,3656.639893,165.787949,19.865953,5.75,21.200001,21.959999,258.132843,59.07,37.328125,155.993637,8491.6228686,13371015.3070791,27485.6440336266,394.656088598209,33.0625,449.440042400001,482.241556080001,66632.5646352626,3489.2649,1393.38891601562
91.82,3699.820068,164.522308,20.399937,5.84,22.08,23.16,257.964661,56.48,37.753883,157.478256,8430.9124,13688668.5355755,27067.5898296469,416.157429603969,34.1056,487.5264,536.3856,66545.7663248449,3189.9904,1425.35568157769
91.029999,3626.389893,164.00412,20.065065,5.75,21.459999,22.799999,255.492462,53.75,37.605362,156.250961,8286.46071794,13150703.6560526,26897.3513769744,402.606833454225,33.0625,460.531557080001,519.839954400001,65276.3981388214,2889.0625,1414.16325115104
97.93,3630.320068,164.891052,20.761957,5.81,21.629999,22.82,254.562912,60.360001,37.753883,157.92363,9590.2849,13179223.7961235,27189.0590296667,431.058858469849,33.7561,467.856856740001,520.7524,64802.2761659197,3643.32972072,1425.35568157769
102.949997,3599.919922,166.415787,20.698605,6.05,21.17,22.709999,258.755859,59.389999,38.298458,159.457748,10598.7018823,12959423.4448125,27694.2141628294,428.432248946025,36.6025,448.1689,515.744054580001,66954.5945668279,3527.17198122,1466.77188517776
106.190002,3327.590088,166.93399,19.024252,6.08,20.379999,21.65,258.152588,59.25,37.981613,158.31955,11276.31652476,11072855.7937558,27866.9570173201,361.922164159504,36.9664,415.344359240001,468.7225,66642.7586910977,3510.5625,1442.60292608177
108.629997,3331.47998,168.169724,19.196211,6.13,20.059999,21.459999,254.384872,61.029999,37.58556,157.141754,11800.47624822,11098758.8571408,28281.0560702362,368.494516756521,37.5769,402.403559880001,460.531557080001,64711.6631024564,3724.66077794,1412.6743205136
112.559998,3366.23999,170.641205,19.675892,6.29,19.950001,21.43,259.289856,60.84,38.169743,158.448196,12669.75314976,11331571.6702752,29118.420843852,387.140725995664,39.5641,398.002539900001,459.2449,67231.2294245007,3701.5056,1456.92928068605
118.769997,3354.719971,171.318863,19.63064,6.23,19.450001,21.040001,257.638367,59.77,37.892502,155.409683,14106.31218738,11254146.0838262,29350.1528196128,385.3620268096,38.8129,378.302538900001,442.681642080001,66377.5281504267,3572.4529,1435.84170782
112.349998,3375.98999,173.252213,18.988049,6.19,20.91,22.549999,258.498718,58.560001,38.635105,158.141388,12622.5220506,11397308.4125802,30016.3293093974,360.546004826401,38.3161,437.2281,508.502454900001,66821.5872076435,3429.27371712,1492.67133836103
110.110001,3344.939941,172.205811,18.951849,6.1,21.02,23.08,257.203278,58.150002,39.753963,159.982315,12124.21232022,11188623.2088971,29654.8413421677,359.172580518801,37.21,441.8404,532.6864,66153.5262139453,3381.4227326,1580.37757420537
107.580002,3341.870117,171.179352,18.861341,6.1,20.559999,22.709999,259.497528,60.630001,40.268829,158.844101,11573.45683032,11168095.8788976,29302.3705511399,355.750184318281,37.21,422.713558880001,515.744054580001,67338.9670381108,3675.99702126,1621.57858903124
106.480003,3320.679932,171.677628,19.150959,6.02,20.940001,23.65,261.139099,60.84,41.021332,160.061493,11337.99103888,11026915.2107875,29473.2079557064,366.759230619681,36.2404,438.483641880001,559.3225,68193.6290265318,3701.5056,1682.74967905422
107.68,3292.110107,170.681076,19.033302,6.02,21.23,23.99,260.090851,57.459999,41.536201,161.34816,11594.9824,10837988.9566116,29132.0297045178,362.266585023204,36.2404,450.7129,575.5201,67647.2507739042,3301.65148508,1725.2559935124
106.5,3303.5,170.053238,18.897543,6.02,20.43,23.360001,258.973419,56.610001,41.73423,160.932465,11342.25,10913112.25,28918.1037542846,357.117131436849,36.2404,417.3849,545.689646720001,67067.2317485495,3204.69221322,1741.7459536929
110.550003,3293.969971,171.099625,18.68033,6.12,19.84,22.860001,258.637177,51.5,41.21936,159.77446,12221.3031633,10850238.1698497,29275.0816751406,348.9547289089,37.4544,393.6256,522.579645720001,66893.1893265293,2652.25,1699.0356388096
107.480003,3298.98999,171.767334,18.67128,6.07,19.76,22.790001,260.229309,49.830002,40.882713,158.616455,11551.95104488,10883334.9541202,29504.0170294676,348.6166968384,36.8449,390.4576,519.384145580001,67719.2932626175,2483.02909932,1671.39622224037
107.559998,3241.959961,170.073166,18.399765,5.94,19.34,22.040001,252.687851,48.720001,40.684685,156.943802,11569.15316976,10510304.3887271,28924.8817932636,338.551352055225,35.2836,374.0356,485.761644080001,63851.1500429982,2373.63849744,1655.24359354923
103.440002,3201.219971,168.229523,17.476608,5.95,19.139999,22.48,245.672333,47.950001,40.387646,155.320602,10699.83401376,10247809.3027292,28301.1724088075,305.431827185664,35.4025,366.339561720001,505.3504,60354.8952016629,2299.2025959,1631.16194942132
103.699997,3187.75,165.020584,16.345289,5.89,18.73,21.66,243.519058,45.919998,39.79356,153.539078,10753.6893778,10161750.0625,27231.7931437011,267.168472493521,34.6921,350.8129,469.1556,59301.5316092074,2108.64621632,1583.5274174736
104.650002,3199.949951,167.213028,16.499149,5.9,18.5,21.959999,251.447479,47.080002,39.971786,156.082703,10951.6229186,10239679.6889049,27960.1967329288,272.221917724201,34.81,342.25,482.241556080001,63225.8346954554,2216.52658832,1597.7436760298
108.769997,3265.870117,169.136414,16.209532,6.02,19.110001,22.83,250.584183,49,40.506462,158.309631,11830.91224738,10665907.6211136,28607.1265407794,262.748927659024,36.2404,365.192138220001,521.2089,62792.4327697775,2401,1640.77346375744
107.650002,3305.780029,169.395493,17.123636,6.05,19.83,23.84,248.718674,50.369999,41.070839,159.695297,11588.5229306,10928181.6001352,28694.833048713,293.218909860496,36.6025,393.2289,568.3456,61860.9787963183,2537.13679926,1686.81381616392
108.300003,3299.179932,169.255981,17.268446,6.03,20.15,24.110001,249.214828,54.009998,41.73423,160.546463,11728.8906498,10884588.2237115,28647.5871042724,298.199227254916,36.3609,406.0225,581.292148220001,62108.0304950696,2917.07988396,1741.7459536929
107.269997,3316,166.346024,16.987879,5.99,19.9,23.469999,247.041718,52.02,41.625317,158.715439,11506.85225638,10995856,27670.9997006086,288.588032918641,35.8801,396.01,550.840853060001,61029.6104323915,2706.0804,1732.66701535049
111.400002,3349.629883,167.279343,17.594267,6.03,20.219999,24.35,247.26001,54.470001,42.070877,162.991119,12409.9604456,11220020.3530866,27982.3785945117,309.558231267289,36.3609,408.848359560001,592.9225,61137.5125452001,2966.98100894,1769.95869154913
111.32,3421.570068,167.728531,17.485659,6.04,19.51,23.629999,247.438629,64,41.249062,161.971695,12392.1424,11707141.7302335,28132.860111418,305.748270664281,36.4816,380.6401,558.376852740001,61225.8751213996,4096,1701.48511587984
110.720001,3470.790039,164.444443,17.259396,5.96,19.940001,24.139999,245.076965,61.310001,41.338173,162.3181,12258.91862144,12046383.4948216,27041.9748335803,297.886750284816,35.5216,397.603639880001,582.739551720001,60062.7187736112,3758.91622262,1708.84454697793
109.989998,3479,164.264755,17.268446,5.95,19.639999,23.51,244.471649,60.959999,40.783699,163.010925,12097.79966004,12103441,26982.90973521,298.199227254916,35.4025,385.729560720001,552.7201,59766.3871647792,3716.12147808,1663.3101041226
109.199997,3463.120117,163.376358,17.259396,6.06,19.76,24.02,243.91597,64.440002,40.823509,163.723541,11924.6393448,11993200.9447701,26691.8343533442,297.886750284816,36.7236,390.4576,576.9604,59495.0004210409,4152.51385776,1666.55888707308
109.919998,3478.050049,162.99704,17.268446,6.04,19.370001,22.959999,242.427536,61.75,40.853363,162.981232,12082.40596032,12096832.1433489,26568.0350487616,298.199227254916,36.4816,375.196938740001,527.161554080001,58771.1102110313,3813.0625,1668.99726840977
109.150002,3509.290039,162.348206,16.933575,5.98,19.530001,23.559999,240.849777,63.950001,41.12207,162.120163,11913.7229366,12315116.5778246,26356.9399914184,286.745962280625,35.7604,381.420939060001,555.073552880001,58008.6150809497,4089.6026279,1691.0246410849
106.169998,3525.5,160.421677,16.272884,5.89,19.129999,22.780001,244.213669,60.709999,40.584656,160.496979,11272.06847532,12429150.25,25735.1144514923,264.806753677456,34.6921,365.956861740001,518.928445560001,59640.3161264416,3685.70397858,1647.11430263834
106.150002,3484.159912,163.046951,16.336239,5.91,20.200001,23.280001,243.548828,63.130001,40.73394,160.269333,11267.8229246,12139370.2923878,26584.3082303964,266.872704665121,34.9281,408.040040400001,541.958446560001,59316.0316201736,3985.39702626,1659.2538679236
105.199997,3469.149902,163.296494,16.318138,5.83,18.950001,22.75,242.655762,61.349998,40.077103,158.616455,11067.0393688,12035001.0425466,26665.744952692,266.281627787044,33.9889,359.102537900001,517.5625,58881.8188318007,3763.8222546,1606.17418487261
104.800003,3457.169922,159.23381,16.372442,5.76,19.309999,23.309999,241.226868,62.220001,40.743893,160.071396,10983.0406288,11952023.8695815,25355.4062471161,268.056857043364,33.1776,372.876061380001,543.356053380001,58190.4018450894,3871.32852444,1660.06481679545
105.730003,3450,158.475159,16.137127,5.76,19.209999,22.860001,240.373489,61,39.649162,157.745499,11178.83353438,11902500,25114.3760200753,260.406867814129,33.1776,369.024061580001,522.579645720001,57779.4142140331,3721,1572.05604730224
105.599998,3475.790039,157.626694,15.947066,5.61,19.379999,23.17,242.25885,62.16,39.947723,159.626007,11151.3595776,12081116.3952116,24846.1746613696,254.308914008356,31.4721,375.584361240001,536.8489,58689.3504033225,3863.8656,1595.82057288473
106.220001,3488.23999,157.317261,15.132516,5.62,19.889999,23.09,245.04718,60.43,40.256241,158.794617,11282.68861244,12167818.2278352,24748.7206085421,228.993040490256,31.5844,395.612060220001,533.1481,60048.1204259524,3651.7849,1620.56493945008
103.879997,3462.52002,156.139359,14.761443,5.5,19.73,23.549999,244.769333,61.93,40.306,158.656067,10791.05377672,11989044.8889008,24379.4994289309,217.900199442249,30.25,389.2729,554.602452900001,59912.0263772649,3835.3249,1624.573636
101.550003,3355.72998,153.973267,14.173158,5.35,20.33,23.24,240.274261,56.75,38.922657,155.548248,10312.4031093,11260923.6986708,23707.7669506533,200.878407692964,28.6225,413.3089,540.0976,57731.7204990961,3220.5625,1514.97322793965
102.82,3343.629883,154.741882,14.372271,5.39,19.76,22.959999,239.450638,58.639999,38.942562,155.17215,10571.9524,11179860.7944906,23945.0500449019,206.562173697441,29.0521,390.4576,527.161554080001,57336.608038607,3438.64948272,1516.52313512384
104.379997,3380.050049,157.157532,14.861,5.56,20.52,23.610001,239.907104,61.07,39.947723,157.339691,10895.18377372,11424738.3337449,24698.489864331,220.849321,30.9136,421.0704,557.432147220001,57555.4185496668,3729.5449,1595.82057288473
106.150002,3416,159.293701,14.82,5.58,20.9,24.690001,240.800171,57.009998,41.490299,160.239639,11267.8229246,11669056,25374.4831782774,219.6324,31.1364,436.81,609.596149380001,57984.7223536292,3250.13987196,1721.4449111094
105.800003,3425.52002,149.321609,14.49,5.58,21.389999,25.440001,239.579636,53.82,41.938145,159.975098,11193.6406348,11734187.4074208,22296.9429143489,209.9601,31.1364,457.532057220001,647.193650880001,57398.4019858925,2896.5924,1758.80800604102
108.160004,3405.800049,147.774399,14.54,5.63,21.469999,26.379999,236.741684,54.209999,43.052776,163.137604,11698.58646528,11599473.9737684,21837.2729998112,211.4116,31.6969,460.960857060001,695.904347240001,56046.6249431559,2938.72399158,1853.54152130618
101.519997,3315.959961,145.039322,13.8,5.43,21.43,26.17,231.641296,51.790001,42.953259,160.720978,10306.30979088,10995590.4629551,21036.4049262197,190.44,29.4849,459.2449,684.8689,53657.6900125596,2682.20420358,1844.98245872108
100.349998,3301.120117,145.758026,13.97,5.43,21.01,25.52,234.032715,52.349998,42.863689,161.049164,10070.1220986,10897394.0268621,21245.4021434167,195.1609,29.4849,441.4201,651.2704,54771.3116902712,2740.5222906,1837.29583468872
102.900002,3285.040039,144.969437,13.95,5.45,20.52,25.01,227.007263,57,42.246658,159.348572,10588.4104116,10791488.0578331,21016.137664097,194.6025,29.7025,421.0704,625.5001,51532.2974547512,3249,1784.78011216896
102.449997,3283.26001,146.796158,14.2,5.46,21.65,26.09,226.659958,57.91,42.873642,162.252502,10496.0018853,10779796.2932652,21549.112003561,201.64,29.8116,468.7225,680.6881,51374.7365605618,3353.5681,1838.14917834416
100.339996,3189.780029,146.876022,13.89,5.47,21.389999,25.34,224.14946,54.790001,43.132397,162.043671,10068.11479728,10174696.6334072,21572.5658385445,192.9321,29.9209,457.532057220001,642.1156,50242.9804182916,3001.94420958,1860.40367096561
101.809998,3221,149.191864,13.74,5.66,21.469999,25.42,225.806595,57.299999,44.008183,162.461349,10365.27569276,10374841,22258.2122837945,188.7876,32.0356,460.960857060001,646.1764,50988.618345494,3283.2898854,1936.72017096149
103.639999,3262.01001,148.533035,14.04,5.65,20.540001,24.9,225.082214,56.439999,44.028088,161.456909,10741.24939272,10640709.3053402,22062.0624863112,197.1216,31.9225,421.891641080001,620.01,50662.0030591418,3185.47348712,1938.47253293574
106.449997,3302.429932,151.577576,14.46,5.77,20.17,24.49,228.049194,56.860001,43.908657,163.614975,11331.6018613,10906043.4557695,22975.7615460358,209.0916,33.2929,406.8289,599.7601,52006.4348840496,3233.05971372,1927.97015954365
105.059998,3288.620117,152.206436,14.57,5.8,20.07,23.83,227.136276,56,44.127605,163.20723,11037.60317976,10815022.2739371,23166.7991598221,212.2849,33.64,402.8049,567.8689,51590.8878751482,3136,1947.24552303603
104.68,3246.300049,150.010376,14.75,5.8,20.129999,23.879999,226.957672,61.41,43.570286,162.34201,10957.9024,10538464.0081374,22503.1129076614,217.5625,33.64,405.216859740001,570.254352240001,51509.7848796596,3771.1881,1898.3698221218
105.040001,3247.330078,153.074875,14.69,5.8,20.290001,24.33,228.465958,65.660004,43.33144,162.898941,11033.40181008,10545152.6354835,23431.9173562656,215.7961,33.64,411.684140580001,591.9489,52196.6939648578,4311.23612528002,1877.6136924736
109.160004,3284.280029,156.019592,14.42,5.84,19.610001,23.65,234.925781,66.970001,42.933353,163.16745,11915.90647328,10786495.3088882,24342.1130878465,207.9364,34.1056,384.552139220001,559.3225,55190.12257846,4484.98103394,1843.27279982261
111.989998,3299.860107,156.858078,14.46,5.95,19.639999,23.73,240.22464,63.5,44.854107,165.206161,12541.75965204,10889076.72577,24604.4566338541,209.0916,35.4025,385.729560720001,563.1129,57707.8776631296,4032.25,2011.89091476745
112.120003,3409.02002,157.726501,14.78,5.9,19.98,23.67,243.816757,63.970001,46.147881,164.838211,12570.89507272,11621417.4967608,24877.649117703,218.4484,34.81,399.2004,560.2689,59446.610993997,4092.16102794,2129.62692079016
116.43,3446.73999,159.143967,14.6,5.91,19.84,23.129999,251.695572,68.089996,46.058311,164.708908,13555.9449,11880016.5586652,25326.8022324971,213.16,34.9281,393.6256,534.996853740001,63350.6609644072,4636.24755528002,2121.36801217272
116.330002,3444.149902,157.536865,14.21,5.85,19.530001,22.34,250.246811,71.900002,46.257355,164.937653,13532.66936532,11862168.5474466,24817.8638340282,201.9241,34.2225,381.420939060001,499.0756,62623.4664156697,5169.6102876,2139.74289159602
116.389999,3415.060059,158.165726,13.85,5.92,19.52,22.440001,249.889587,72.760002,46.864433,166.489075,13546.63186722,11662635.2065771,25016.3968811071,191.8225,35.0464,381.0304,503.553644880001,62444.8056910306,5294.01789104,2196.27508041149
119.330002,3435.01001,161.889023,13.34,5.95,19.889999,22.33,252.251251,72.410004,46.605679,166.499008,14239.64937732,11799293.7688002,26208.0557678945,177.9556,35.4025,395.612060220001,498.6289,63630.693631065,5243.20867928002,2172.08931505104
119.82,3335.550049,163.186691,13.52,5.88,19.15,22.290001,253.957993,71.370003,47.342133,166.26033,14356.8324,11125894.1293839,26629.8961195295,182.7904,34.5744,366.7225,496.844144580001,64494.662208588,5093.67732822001,2241.27755698969
122.360001,3320.370117,163.925369,13.9,5.66,19.23,22.049999,258.343933,74.43,47.282421,167.841599,14971.96984472,11024857.7138666,26871.5266017862,193.21,32.0356,369.7929,486.202455900001,66741.5877179085,5539.8249,2235.62733562124
122.93,3376.070068,163.49614,13.79,5.7,19.389999,21.82,256.73642,70.879997,47.730263,166.399582,15111.7849,11397849.1040455,26730.9877948996,190.1641,32.49,375.972061220001,476.1124,65913.5893544164,5023.97397472001,2278.17800604917
122.279999,3392.48999,162.058731,13.47,5.76,19.030001,21.639999,254.563309,76.220001,46.814674,163.067993,14952.39815544,11508988.3322502,26263.0322933304,181.4409,33.1776,362.140938060001,468.289556720001,64802.4782890295,5809.48855244,2191.61370172628
121.160004,3446.570068,164.164948,13.2,5.82,19.190001,21.969999,256.230377,76.510002,47.551128,165.743195,14679.74656928,11878845.2336335,26950.1301518427,174.24,33.8724,368.256138380001,482.680856060001,65654.0060975621,5853.78040604,2261.10977407238
120.230003,3372.429932,166.989853,12.73,5.68,19.200001,22.16,257.619568,77.790001,47.551128,165.464737,14455.25362138,11373283.6462495,27885.6110049616,162.0529,32.2624,368.640038400001,491.0656,66367.8418165066,6051.28425558,2261.10977407238
125.230003,3318.110107,166.031586,12.88,5.69,19.77,23.07,255.932678,75,47.620792,169.572006,15682.55365138,11009854.6821756,27566.4875496754,165.8944,32.3761,390.8529,532.2249,65501.5356682517,5625,2267.73983070726
127.629997,3312.75,167.5289,12.31,5.56,19.83,22.91,258.254639,68.089996,47.65065,170.387512,16289.41613422,10974312.5625,28065.93233521,151.5361,30.9136,393.2289,524.8681,66695.4585650203,4636.24755528002,2270.5844454225
130.529999,3384,172.190521,12.05,5.77,20.629999,23.17,258.403473,69.540001,48.138302,173.122375,17038.08063894,11451456,29649.5755222514,145.2025,33.2929,425.596858740001,536.8489,66772.3548584617,4835.81173908,2317.2961194432
137.5,3477,175.125244,11.79,5.71,20.629999,22.879999,258.433258,69.309998,47.103287,172.227325,18906.25,12089529,30668.8510860595,139.0041,32.6041,425.596858740001,523.494354240001,66787.7488404946,4803.87582276,2218.71964620437
